run_id,run_question,run_answer,run_prediction,input_ner,input_intent,input_confidence,retrieval_recall_at_k,retrieval_precision_at_k,retrieval_mrr,retrieval_ndcg,llm_factuality,llm_contradiction,llm_relevance,llm_attribution_rate,llm_coverage,input_score,retrieval_score,llm_score,index,rouge_N,rouge_L,bleu,llm_as_a_judge-score
1,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?",Jackson Storm,"The voice actor Armie Hammer also voiced Jackson Storm in Disney-Pixar's film ""Cars 3"".",1.0,0.9583503603935242,0.9833401441574096,0.9610894941634242,0.71,0.3,0.999999891466593,0.5865795016288757,0.3639378249645233,0.7455191612243652,0.0,1.0,0.980563501516978,0.7427723464075043,0.5392072975635529,0.6970150001363448,0.2222222222222222,0.2222222222222222,0.1048284836721918,0.915
2,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?",Jackson Storm,"The voice actor Armie Hammer also voiced Jackson Storm in Disney-Pixar's film ""Cars 3"".",1.0,0.9583503603935242,0.9833401441574096,0.9610894941634242,0.71,0.3,0.999999891466593,0.5865795016288757,0.3639378249645233,0.7455191612243652,0.0,1.0,0.980563501516978,0.7427723464075043,0.5392072975635529,0.6970150001363448,0.2222222222222222,0.2222222222222222,0.1048284836721918,0.914
3,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?",Jackson Storm,The Polar Bears featuring the voice of Armie Hammer is also the same voice actor for Jackson Storm in Cars 3.,1.0,0.9583503603935242,0.9833401441574096,0.9610894941634242,0.71,0.3,0.999999891466593,0.5865795016288757,0.3639378249645233,0.8934783935546875,0.0,1.0,0.980563501516978,0.7427723464075043,0.5687991440296173,0.7088517387227705,0.1739130434782608,0.1739130434782608,0.0690065559342354,0.8150000000000001
4,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?",Jackson Storm,"The voice actor Armie Hammer also voiced the character Jackson Storm in the Disney-Pixar film ""Cars 3"".",1.0,0.9583503603935242,0.9833401441574096,0.9610894941634242,0.71,0.3,0.999999891466593,0.5865795016288757,0.3639378249645233,0.7659680843353271,0.0,1.0,0.980563501516978,0.7427723464075043,0.5432970821857452,0.6986509139852217,0.1999999999999999,0.1999999999999999,0.0857492925712544,0.904
5,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?",Jackson Storm,"According to the text, Armie Hammer is also the voice actor for Jackson Storm in the Disney-Pixar film ""Cars 3"".",1.0,0.9583503603935242,0.9833401441574096,0.9610894941634242,0.71,0.3,0.999999891466593,0.5865795016288757,0.3639378249645233,0.7570704221725464,0.0,1.0,0.980563501516978,0.7427723464075043,0.5415175497531891,0.6979391010121992,0.1739130434782608,0.1739130434782608,0.0725476250110011,0.8299999999999998
6,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?",Jackson Storm,"The voice actor for Jackson Storm in Cars 3 is also Armie Hammer, who voiced the Polar Bears character.",1.0,0.9583503603935242,0.9833401441574096,0.9610894941634242,0.71,0.3,0.999999891466593,0.5865795016288757,0.3639378249645233,0.8814741373062134,0.0,1.0,0.980563501516978,0.7427723464075043,0.5663982927799225,0.7078913982228926,0.1904761904761905,0.1904761904761905,0.0764719112901872,0.7470000000000001
7,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?",Jackson Storm,"The voice actor Armie Hammer is also the voice for Jackson Storm in Cars 3, but it's not mentioned that he's in The Polar Bears. However, Armie Hammer is indeed the same voice actor for Jackson Storm in Cars 3 as Richard Anthony ""Cheech"" Marin is in several Disney productions, including Cars and its sequels.",1.0,0.9583503603935242,0.9833401441574096,0.9610894941634242,0.71,0.3,0.999999891466593,0.5865795016288757,0.3639378249645233,0.850685179233551,0.0,1.0,0.980563501516978,0.7427723464075043,0.56024050116539,0.7054282815770796,0.0677966101694915,0.0677966101694915,0.025949964805384,0.7180000000000001
8,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?",Jackson Storm,The character Armie Hammer voiced in Cars 3 is Jackson Storm.,1.0,0.9583503603935242,0.9833401441574096,0.9610894941634242,0.71,0.3,0.999999891466593,0.5865795016288757,0.3639378249645233,0.7513808608055115,0.0,1.0,0.980563501516978,0.7427723464075043,0.5403796374797821,0.6974839361028364,0.3076923076923077,0.3076923076923077,0.0301511344577763,0.797
9,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?",Jackson Storm,The Polar Bears featuring the voice of Armie Hammer is also the same voice actor for Jackson Storm in Cars 3.,1.0,0.9583503603935242,0.9833401441574096,0.9610894941634242,0.71,0.3,0.999999891466593,0.5865795016288757,0.3639378249645233,0.8934783935546875,0.0,1.0,0.980563501516978,0.7427723464075043,0.5687991440296173,0.7088517387227705,0.1739130434782608,0.1739130434782608,0.0690065559342354,0.8150000000000001
10,"The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?",Jackson Storm,"The voice actor Armie Hammer also voiced Jackson Storm in the Disney-Pixar film ""Cars 3"".",1.0,0.9583503603935242,0.9833401441574096,0.9610894941634242,0.71,0.3,0.999999891466593,0.5865795016288757,0.3639378249645233,0.7527769207954407,0.0,1.0,0.980563501516978,0.7427723464075043,0.540658849477768,0.6975956209020309,0.2222222222222222,0.2222222222222222,0.0975900072948532,0.909
